1193.3467,0.005461486
984.81378,0.005475508
335.29614,0.003043581
95.271538,0.002298209
59.572842,0.002464314
7081.1538,0.03928642
1247.635,0.008405903
2885.0554,0.015140223
149.57866,0.017145878
1000.3011,0.009209775
16017.17,0.010727613
1007.5049,0.010273214
474226.81,0.70338601
63.889606,0.006715372
668.7608,0.006062503
30975.334,0.034343757
11976.961,0.015417415
1646.8011,0.016612278
688.62555,0.008511443
947.43091,0.010245902
12174.21,0.011873962
108.65373,0.007602006
149.47606,0.010038687
63.783566,0.006200723
76.967529,0.018656949
2713.2009,0.01241727
1358.8264,0.007554997
14499.442,0.13161568
388.97327,0.009383095
404.10004,0.016716165
1415.3317,0.007852295
26.277126,0.000177041
31.059797,0.000162996
1.9507128,0.000223606
20.790895,0.000191422
292.2691,0.000195749
139.77409,0.001425233
19.296165,2.86206E-05
2999.249,0.31524804
1026.8434,0.00930862
81.553673,9.04223E-05
188.13663,0.00024218
5.5525899,5.60123E-05
49.485401,0.000611642
33.557121,0.0003629
40.086708,3.90981E-05
192.99666,0.013503095
0.12920417,8.68E-06
357.66409,0.034770336
0.12511247,3.03273E-05
96.190521,0.000440227
56.154285,0.000312215
8.6936884,7.89152E-05
8.250123,0.000199015
1.9977219,8.26386E-05
496.53601,0.002754794
728.17432,0.004906052
1124.3378,0.005900311
53.759411,0.006162325
291.81247,0.002686718
7536.1729,0.005047405
1611.8899,0.01643594
1397.1873,0.002072346
1036.5659,0.1089524
67401.336,0.61101186
2521.0161,0.002795165
3663.4575,0.004715808
419.83286,0.004235108
471.13873,0.005823296
356.38953,0.003854141
2017.6475,0.001967887
288.82339,0.020207655
55.311295,0.00371466
393.45926,0.038250163
9.5287485,0.002309771
1730.1339,0.007918153
1211.2024,0.006734216
301.48376,0.002736657
79.125916,0.001908733
63.746811,0.002636976
6780.7085,0.037619542
3845.9517,0.025911983
19855.424,0.10419749
217.33827,0.024913015
2938.7673,0.027057238
57383.055,0.038432706
3011.4329,0.030706646
36224.313,0.053728878
178.8835,0.018802265
2045.2607,0.018540857
505244.97,0.560188
33835.543,0.043555006
3204.1428,0.032322124
2669.8455,0.032999408
2563.063,0.027718004
31709.686,0.030927641
274.9462,0.01923673
1509.5793,0.10138208
161.89018,0.015738163
330.45837,0.080103196
8935.3428,0.040893603
5123.04,0.02848381
5214.7583,0.047335889
932.02313,0.022482937
1291.1926,0.053411994
5208.9048,0.028899135
1993.3041,0.013429826
9603.25,0.050396033
580.74902,0.066569999
1687.2401,0.015534423
36996.605,0.024778739
3482.4668,0.035509631
14013.554,0.020785281
161.14381,0.016937664
2190.3633,0.019856252
31171.633,0.034561403
415005.25,0.53421801
2130.4683,0.021491319
1370.796,0.016943099
20933.01,0.22637807
13311.506,0.012983209
285.3656,0.019965729
269.83304,0.01812176
151.41559,0.014719875
347.51855,0.084238589
8858.3271,0.040541131
2688.9734,0.014950538
2592.0713,0.023528991
461.75412,0.011138767
279.68719,0.011569654
6957.0571,0.03859793
59.591614,0.000401497
94.680519,0.000496865
469.44238,0.053811163
26.559156,0.00024453
830.92072,0.000556515
69.615891,0.000709852
364.11127,0.00054006
3.35692,0.000352843
15.155951,0.000137393
383.16562,0.000424833
492.94272,0.000634543
57975.121,0.58483005
24.283716,0.000300148
22.395224,0.000242191
637.79706,0.000622067
4.0336027,0.000282213
3.9060299,0.000262326
4.7171912,0.000458582
9.2935114,0.00225275
72.77256,0.000333052
54.560047,0.000303351
38.700016,0.000351291
9.2131615,0.000222247
43.263992,0.001789676
89.542999,0.000496787
2644.2783,0.017815745
695.97992,0.003652371
16.519838,0.001893633
1677.8672,0.015448127
15886.704,0.010640233
412.56775,0.004206825
1503.7709,0.002230434
59.548977,0.006259133
496.96075,0.004505087
3247.8093,0.003600993
2604.3999,0.003352529
199.60594,0.002013546
33222.637,0.41063327
156.52779,0.001692755
2863.7869,0.002793158
115.99406,0.008115575
20.518799,0.001378025
84.468895,0.008211648
2.0363071,0.000493601
606.85809,0.002777354
1656.9066,0.009212306
233.58861,0.002120352
1282.1443,0.030928813
483.09109,0.019983741
628.74872,0.003488314
513.7973,0.003461694
4366.9453,0.0229169
45.818195,0.005252041
357.68863,0.00329324
9922.5654,0.006645709
805.35046,0.008211909
2931.9976,0.004348818
19.472607,0.002046746
305.91336,0.00277319
7769.5483,0.008614451
17105.104,0.022018647
418.44681,0.004221126
178.01633,0.00220029
34120.168,0.36898935
3597.2002,0.003508484
19.970181,0.001397222
180.87347,0.012147311
20.239431,0.001967578
22.453133,0.005442645
2559.4424,0.011713577
414.60852,0.0023052
513.70538,0.004663054
63.841022,0.001540019
32.935898,0.00136244
1583.743,0.008786647
7226.73,0.048689876
5389.6826,0.028284032
637.38281,0.073061809
2944.4666,0.02710971
40829.375,0.027345764
2715.5901,0.027690029
23127.029,0.034302633
193.98982,0.020390075
1720.6973,0.015598599
42935.836,0.047604907
21357.654,0.027492769
6653.8032,0.067120932
2809.5256,0.03472586
1525.2771,0.016494965
767474.75,0.74854678
278.88556,0.01951235
407.70569,0.027381172
230.59764,0.022417562
565.43793,0.1370623
4947.3799,0.022642242
6016.9033,0.033453636
3586.9063,0.032559399
1274.3982,0.030741956
2912.6995,0.1204879
3408.4944,0.018910414
26.690674,0.000179828
104.5639,0.000548731
1.9461707,0.000223085
30.345158,0.000279388
677.29065,0.00045362
272.14865,0.002775015
128.73904,0.000190949
368.27008,0.038708497
90.27034,0.000818326
771.01196,0.000854856
381.35791,0.000490905
6.3158927,6.37122E-05
31.022209,0.000383436
24.912695,0.000269416
116.92042,0.000114037
6744.3589,0.471872
1.094153,7.34824E-05
755.25415,0.073422074
1.0311654,0.000249955
175.92393,0.000805136
470.41037,0.002615455
51.732773,0.000469594
12.439765,0.000300081
3.5882573,0.000148433
419.73874,0.002328721
98.968918,0.0006668
642.16962,0.003369984
1.1315974,0.000129713
67.390656,0.000620466
1523.2897,0.001020234
72.112823,0.000735312
159.58974,0.000236708
3.7922699,0.000398602
30.62204,0.000277597
1193.1432,0.001322892
308.58475,0.000397228
33.366142,0.000336584
26.876774,0.000332198
38.270576,0.000413874
668.11157,0.000651634
3.8504665,0.0002694
2928.5701,0.19668031
4.6072021,0.000447889
0.49450266,0.000119868
297.39868,0.001361079
128.6476,0.000715273
35.702675,0.000324084
13.748776,0.000331658
23.448149,0.000969966
114.84454,0.00063716
45.158741,0.000304256
20.217831,0.000106099
7.3873873,0.0008468
12.300343,0.000113249
309.02347,0.000206971
139.66229,0.001424093
18.915503,2.8056E-05
239.98686,0.025224779
72.63736,0.000658478
67.272087,7.45876E-05
358.52304,0.000461511
3.5933497,3.62483E-05
11.070695,0.000136834
52.945175,0.000572571
40.401955,3.94055E-05
336.78247,0.023563134
0.27775258,1.86536E-05
3895.6814,0.37871888
0.44105214,0.000106911
44.146889,0.000202043
81.602768,0.000453707
19.667231,0.000178525
7.2865443,0.000175771
2.4740865,0.000102344
169.48277,0.000940295
32.313213,0.000217709
28.851704,0.000151408
2.0336452,0.000233112
11.839996,0.000109011
228.14951,0.000152805
15.866657,0.000161787
19.384089,2.8751E-05
0.63350546,6.65871E-05
1.830122,1.65906E-05
121.73887,0.000134977
243.9796,0.000314064
2.965498,2.99148E-05
29.713902,0.000367265
3.9763052,4.30014E-05
138.27202,0.000134862
0.26323831,1.84176E-05
0.33582422,2.25537E-05
1.3828372,0.000134433
1275.8135,0.30925751
12.518441,5.72921E-05
7.6906896,4.27598E-05
8.4441748,7.66502E-05
1.8377118,4.43306E-05
0.49752048,2.05806E-05
21.985743,0.000121977
2546.1357,0.017154513
20084.553,0.10539992
219.70775,0.025184622
1734.7799,0.015972123
45302.141,0.03034143
3221.5903,0.032849558
7036.2095,0.010436296
144.66397,0.015205485
1941.4958,0.017600199
18708.074,0.020742489
19302.768,0.024847604
2061.0605,0.020791162
1377.3536,0.017024152
1808.9221,0.019562418
12122.62,0.011823645
275.68335,0.019288305
605.70953,0.040678944
190.45955,0.018515535
89.277313,0.021640843
85116.844,0.38954681
2701.6033,0.01502076
1788.1962,0.01623198
366.88947,0.008850373
348.92111,0.014433611
3981.5835,0.022089927
1429.3695,0.009630334
1672.1765,0.008775265
21.405228,0.002453635
3384.7966,0.03116383
21880.326,0.014654503
1605.5085,0.016370872
1939.9655,0.002877409
313.16141,0.03291608
680.51685,0.006169074
5630.6377,0.006242943
4199.9824,0.005406453
235.88058,0.00237947
2378.3528,0.029396545
246.39088,0.002664571
5423.8569,0.005290091
994.29565,0.069566332
63.507999,0.004265144
532.96606,0.051812325
6.1266909,0.001485111
2252.7288,0.010309867
108229.41,0.6017493
439.62158,0.003990574
1311.3228,0.031632677
301.64081,0.012477796
2812.7498,0.015605207
297.21692,0.00200249
801.4646,0.004205934
14.562145,0.001669227
97.933266,0.000901672
3106.8147,0.002080811
189.45758,0.00193184
6406.3242,0.009502033
7.0001364,0.000735777
113.05123,0.001024841
3744.8635,0.0041521
2344.5347,0.003018016
122.63523,0.001237096
91.356377,0.001129169
131.81593,0.001425511
1112.767,0.001085323
8.4389181,0.000590433
18.642967,0.001252046
13.398055,0.001302493
6.3865681,0.001548106
696.54449,0.003187814
160.67654,0.000893352
63327.563,0.57484287
33.305779,0.000803426
24.652153,0.001019771
228.73499,0.001269028
1494.0652,0.010066219
282.8262,0.001484218
35.306633,0.004047123
3085.4155,0.028407428
6662.1133,0.004461998
150.71986,0.001536844
516.97461,0.000766791
14.30864,0.001503967
254.69241,0.002308857
1027.5941,0.00113934
639.51685,0.000823222
85.989113,0.000867424
1079.4907,0.013342553
33.568501,0.000363023
1639.8444,0.001599402
44.618286,0.003121738
20.016804,0.001344312
47.994938,0.004665831
0.8650437,0.000209687
205.9259,0.000942443
1339.7147,0.007448737
36.930767,0.000335231
16222.002,0.39131889
221.58194,0.009166048
239.27019,0.001327477
897.51575,0.006046985
105.85616,0.000555513
14.802074,0.00169673
362.48557,0.003337405
2802.9343,0.001877285
171.05034,0.001744147
255.1709,0.000378476
12.378899,0.001301134
53.92786,0.000488871
1409.3158,0.001562572
358.75735,0.000461813
55.96619,0.000564565
320.05246,0.003955863
31.382557,0.000339384
1725.9141,0.001683348
35.479996,0.002482374
27.416046,0.001841239
22.515245,0.002188821
1.445272,0.000350334
118.10652,0.000540528
431.98526,0.002401813
31.179182,0.000283023
166.54308,0.004017473
9129.1836,0.3776415
177.98926,0.000987489
1184.9541,0.007983592
3215.0972,0.01687222
47.067059,0.005395195
696.0127,0.00640819
12561.93,0.008413442
9085.7803,0.092644878
3223.8174,0.004781653
473.82266,0.049803022
6064.9224,0.054980207
6320.9917,0.00700837
8319.7324,0.010709626
623.18646,0.006286458
594.9082,0.007353092
628.78149,0.006799898
4103.457,0.004002255
317.63593,0.022223536
46.702919,0.003136529
298.26093,0.028995452
19.893869,0.004822279
3688.4341,0.016880535
1871.8448,0.01040735
590.64429,0.005361451
217.12384,0.005237619
128.20731,0.005303475
93801.242,0.52041167
